mote_id,path_len,pdr_exp,delay_s,gen_count,tx_j_data,rx_j_data,cpu_j_data,ctrl_hello,ctrl_cluster,ctrl_routing,ctrl_trust,ctrl_tx_j,ctrl_rx_j,ctrl_cpu_j,tx_j_total,rx_j_total,cpu_j_total
1,1,0.7161267931513188,0.02,36568,1.8722816,1.8722816,0.18284,424,424,1961,1007,0.0009038877973874327,0.0321392,0.0003600000000000001,1.8731854877973875,1.9044208,0.18320000000000003
2,1,0.6379091225626741,0.02,37961,1.9436031999999999,1.9436031999999999,0.18980500000000003,424,424,2014,1007,0.0009112195256973112,0.0325632,0.000365,1.9445144195256971,1.9761663999999999,0.19017000000000006
3,1,0.6482209202629323,0.02,41156,2.1071872,2.1071872,0.20578000000000002,486,486,2268,1134,0.0010047318187604963,0.0368064,0.00040500000000000003,2.1081919318187605,2.1439936,0.20618499999999998
4,1,0.580129240710824,0.02,33313,1.7056255999999999,1.7056255999999999,0.16656500000000002,378,378,1836,918,0.0008105375214350511,0.0295488,0.00032500000000000004,1.706436137521435,1.7351744,0.16689000000000004
6,1,0.5460253572147313,0.02,20407,1.0448384,1.0448384,0.10203500000000001,270,270,1134,594,0.0005351270583987178,0.0190944,0.00021,1.0453735270583986,1.0639328,0.102245
7,2,0.3316602965079824,0.04,43675,4.47232,4.47232,0.43675,459,459,2244,1122,0.0011216459652842125,0.0360672,0.00042,4.473441645965285,4.5083872,0.43717000000000006
8,3,0.13317255008588505,0.06,10491,1.6114176,1.6114176,0.15736500000000003,135,135,495,270,0.00032668840424656266,0.008712,0.000115,1.6117442884042466,1.6201295999999998,0.15748
9,3,0.1997156040829768,0.06,22616,3.4738176,3.4738176,0.33924000000000004,190,190,874,456,0.0006345850967891379,0.014409599999999998,0.000225,3.474452185096789,3.4882272,0.339465
10,2,0.29855967972470954,0.04,35152,3.5995648,3.5995648,0.35152000000000005,416,416,1872,936,0.0009856935644374089,0.0306176,0.00035000000000000005,3.600550493564438,3.6301824,0.35187
11,3,0.20175383041638734,0.06,26431,4.0598016,4.0598016,0.39646500000000007,312,312,1404,728,0.0007921323467803794,0.0232128,0.00026500000000000004,4.060593732346781,4.0830144,0.39673
12,4,0.15826374124571796,0.08,12663,2.5933824,2.5933824,0.25326000000000004,105,105,455,245,0.00036890817411886075,0.007672,0.00013000000000000002,2.5937513081741193,2.6010543999999998,0.25339
13,2,0.17417475527759288,0.04,17757,1.8183167999999998,1.8183167999999998,0.17757,204,204,918,459,0.0005137167451087332,0.015014399999999999,0.00017500000000000003,1.8188305167451086,1.8333311999999997,0.177745
14,4,0.14302614873530695,0.08,22357,4.5787135999999995,4.5787135999999995,0.44714000000000004,180,180,828,432,0.0005805839611016097,0.0136512,0.000225,4.579294183961101,4.5923648,0.447365
15,5,0.04072421369126083,0.1,1286,0.329216,0.329216,0.032150000000000005,22,22,44,22,6.209683450957734e-05,0.0009151999999999999,2.5e-05,0.32927809683450954,0.33013120000000007,0.032175
