mote_id,path_len,pdr_exp,delay_s,gen_count,tx_j_data,rx_j_data,cpu_j_data,ctrl_hello,ctrl_cluster,ctrl_routing,ctrl_trust,ctrl_tx_j,ctrl_rx_j,ctrl_cpu_j,tx_j_total,rx_j_total,cpu_j_total
1,1,0.7915085608514577,0.02,36568,1.8722816,1.8722816,0.18284,424,424,1961,1007,0.0009038877973874327,0.0321392,0.0003600000000000001,1.8731854877973875,1.9044208,0.18320000000000003
2,3,0.28853207067846703,0.06,37961,5.830809599999999,5.830809599999999,0.5694150000000001,424,424,2014,1007,0.0009112195256973112,0.0325632,0.000365,5.831720819525697,5.863372799999999,0.5697800000000002
3,2,0.6261038567375435,0.04,41156,4.2143744,4.2143744,0.41156000000000004,486,486,2268,1134,0.0010047318187604963,0.0368064,0.00040500000000000003,4.21537913181876,4.2511808,0.4119650000000001
4,3,0.3404353515640194,0.06,33313,5.1168768,5.1168768,0.49969500000000006,378,378,1836,918,0.0008105375214350511,0.0295488,0.00032500000000000004,5.117687337521436,5.146425600000001,0.50002
6,3,0.42521889421054304,0.06,20407,3.1345152,3.1345152,0.306105,270,270,1134,594,0.0005351270583987178,0.0190944,0.00021,3.1350503270583987,3.1536096000000002,0.30631500000000006
7,4,0.12164316145858013,0.08,43675,8.94464,8.94464,0.8735,459,459,2244,1122,0.0011216459652842125,0.0360672,0.00042,8.945761645965284,8.9807072,0.87392
8,4,0.23201652737074405,0.08,10491,2.1485567999999997,2.1485567999999997,0.20982,135,135,495,270,0.00032668840424656266,0.008712,0.000115,2.148883488404246,2.1572687999999998,0.20993499999999998
9,4,0.1781650740072536,0.08,22616,4.6317568,4.6317568,0.45232000000000006,190,190,874,456,0.0006345850967891379,0.014409599999999998,0.000225,4.632391385096788,4.6461664,0.45254500000000003
10,3,0.19027990040869594,0.06,35152,5.399347199999999,5.399347199999999,0.5272800000000001,416,416,1872,936,0.0009856935644374089,0.0306176,0.00035000000000000005,5.400332893564437,5.4299648,0.5276300000000002
11,2,0.27927192521711036,0.04,26431,2.7065344,2.7065344,0.26431000000000004,312,312,1404,728,0.0007921323467803794,0.0232128,0.00026500000000000004,2.70732653234678,2.7297472,0.264575
12,1,0.41919087136929467,0.02,12663,0.6483456,0.6483456,0.06331500000000001,105,105,455,245,0.00036890817411886075,0.007672,0.00013000000000000002,0.6487145081741188,0.6560176,0.063445
13,2,0.3287961219278647,0.04,17757,1.8183167999999998,1.8183167999999998,0.17757,204,204,918,459,0.0005137167451087332,0.015014399999999999,0.00017500000000000003,1.8188305167451086,1.8333311999999997,0.177745
14,2,0.26809575428990723,0.04,22357,2.2893567999999997,2.2893567999999997,0.22357000000000002,180,180,828,432,0.0005805839611016097,0.0136512,0.000225,2.2899373839611017,2.3030079999999993,0.22379500000000002
15,3,0.08437094106041898,0.06,1286,0.1975296,0.1975296,0.01929,22,22,44,22,6.209683450957734e-05,0.0009151999999999999,2.5e-05,0.19759169683450956,0.19844479999999998,0.019315000000000006
16,3,0.19181936018686677,0.06,15765,2.421504,2.421504,0.23647500000000005,108,108,432,216,0.0004896302609951097,0.0072575999999999995,0.00016,2.421993630260995,2.4287616,0.23663500000000004
17,3,0.0684590393748522,0.06,25225,3.87456,3.87456,0.3783750000000001,162,162,702,351,0.0006925606687400126,0.0115776,0.000255,3.8752525606687405,3.8861375999999996,0.37863
18,3,0.10278335736375355,0.06,21044,3.2323584,3.2323584,0.31566000000000005,190,190,836,418,0.00057262240315743,0.013740800000000001,0.00021500000000000002,3.2329310224031578,3.2460991999999997,0.3158750000000001
19,3,0.38607575946672523,0.06,29676,4.558233599999999,4.558233599999999,0.44514000000000004,180,180,900,450,0.0007044115059573013,0.0144,0.000285,4.558938011505957,4.5726336,0.44542499999999996
20,2,0.4465422868403438,0.04,22343,2.2879232,2.2879232,0.22343000000000002,250,250,1150,600,0.0007889249686332055,0.018959999999999998,0.000225,2.2887121249686326,2.3068831999999997,0.22365500000000002
21,2,0.45892723178629236,0.04,49603,5.0793472,5.0793472,0.49603,400,400,2000,1000,0.001226003626878218,0.032,0.000475,5.080573203626877,5.1113472,0.496505
